dependency,skus,wareh,diff,buffer,weight_mode,mode,benchiter,orders,train_test,parcel_train,parcel_test,flexibility,duration,cap_used,local_search,gap
MD-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,377,447,0.306,1.2493854160000002,100,5,0.0
MD-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,854,910,0.32,1.44678036,100,0,0.0
MD-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,788,863,0.338,1.447382519,100,4,0.0
MD-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5,1,200,0.5,102,127,0.23,1.454356396,100,0,0.0
MD-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,86,120,0.19,1.4545848740000002,100,3,0.0
MD-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5,1,1000,0.5,523,586,0.196,1.310504269,100,0,0.0
MD-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,472,573,0.204,1.311110235,100,6,0.0
MD-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5,1,2000,0.5,982,1013,0.269,1.43777886,100,0,0.0
MD-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,921,992,0.275,1.438377563,100,5,0.0
MD-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5,1,200,0.5,105,130,0.14,1.711306028,100,0,0.0
MD-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,86,131,0.17,1.711593797,100,2,0.0
MD-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5,1,1000,0.5,504,528,0.244,1.596008678,100,0,0.0
MD-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,489,559,0.232,1.596445587,100,3,0.0
MD-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1039,1065,0.225,1.934534224,100,0,0.0
MD-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,1003,1071,0.237,1.935093592,100,3,0.0
MD-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5,1,200,0.5,118,130,0.15,1.775364443,100,0,0.0
MD-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,101,140,0.15,1.775653695,100,2,0.0
MD-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5,1,1000,0.5,534,565,0.238,1.745330031,100,0,0.0
MD-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,499,562,0.252,1.745915149,100,5,0.0
MD-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1133,1207,0.181,1.57630576,100,0,0.0
MD-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,1093,1168,0.199,1.576920623,100,3,0.0
MD-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5,1,200,0.5,97,129,0.24,1.371048534,100,0,0.0
MD-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,72,127,0.22,1.371303362,100,4,0.0
MD-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5,1,1000,0.5,530,589,0.232,1.537799251,100,0,0.0
MD-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,464,549,0.272,1.538365704,100,7,0.0
MD-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1138,1218,0.174,1.78677472,100,0,0.0
MD-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,1138,1218,0.174,1.787257315,100,1,0.0
MD-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5,1,200,0.5,6,30,0.93,1.310410783,120,0,0.0
MD-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,0,33,0.9,1.3306928260000002,120,3,0.0
MD-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5,1,1000,0.5,79,107,1.022,1.30174326,120,0,0.0
MD-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,44,93,1.05,1.3021989340000002,120,5,0.0
MD-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5,1,2000,0.5,145,170,1.071,1.588486011,120,0,0.0
MD-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,105,158,1.083,1.589258629,120,7,0.0
MD-VF,100,2,0.2,0.2,uniform,CHI_1.0e-5,1,200,0.5,3,17,1.03,1.808181703,120,0,0.0
MD-VF,100,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,0,21,0.99,1.8083436670000002,120,3,0.0
MD-VF,100,2,0.2,0.2,uniform,CHI_1.0e-5,1,1000,0.5,54,76,1.084,1.661992844,120,0,0.0
MD-VF,100,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,49,78,1.08,1.662397944,120,2,0.0
MD-VF,100,2,0.2,0.2,uniform,CHI_1.0e-5,1,2000,0.5,105,122,1.14,1.489299392,120,0,0.0
MD-VF,100,2,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,90,131,1.131,1.489771848,120,2,0.0
MD-VF,100,4,0.0,0.2,uniform,CHI_1.0e-5,1,200,0.5,39,53,0.78,1.62703004,120,0,0.0
MD-VF,100,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,13,50,0.81,1.627450058,120,8,0.0
MD-VF,100,4,0.0,0.2,uniform,CHI_1.0e-5,1,1000,0.5,244,249,0.79,1.704037468,120,0,0.0
MD-VF,100,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,199,276,0.766,1.7048322680000003,120,6,0.0
MD-VF,100,4,0.0,0.2,uniform,CHI_1.0e-5,1,2000,0.5,574,505,0.769,1.450256838,120,0,0.0
MD-VF,100,4,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,491,451,0.798,1.451576243,120,5,0.0
MD-VF,100,4,0.2,0.2,uniform,CHI_1.0e-5,1,200,0.5,28,70,0.57,1.68361998,120,0,0.0
MD-VF,100,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,28,70,0.57,1.6839457009999999,120,1,0.0
MD-VF,100,4,0.2,0.2,uniform,CHI_1.0e-5,1,1000,0.5,242,249,0.872,1.258164108,120,0,0.0
MD-VF,100,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,182,247,0.848,1.2588881049999998,120,4,0.0
MD-VF,100,4,0.2,0.2,uniform,CHI_1.0e-5,1,2000,0.5,448,501,0.788,1.34337024,120,0,0.0
MD-VF,100,4,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,448,501,0.788,1.3440762430000002,120,1,0.0
MD-VF,100,6,0.0,0.2,uniform,CHI_1.0e-5,1,200,0.5,56,101,0.75,1.292300552,120,0,0.0
MD-VF,100,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,56,101,0.75,1.2926115559999998,120,1,0.0
MD-VF,100,6,0.0,0.2,uniform,CHI_1.0e-5,1,1000,0.5,362,371,0.662,1.400727078,120,0,0.0
MD-VF,100,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,320,368,0.668,1.40135739,120,3,0.0
MD-VF,100,6,0.0,0.2,uniform,CHI_1.0e-5,1,2000,0.5,713,734,0.636,1.215971628,120,0,0.0
MD-VF,100,6,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,688,716,0.648,1.216956955,120,3,0.0
MD-VF,100,6,0.2,0.2,uniform,CHI_1.0e-5,1,200,0.5,50,75,0.78,1.148078762,120,0,0.0
MD-VF,100,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,29,75,0.78,1.1484271259999999,120,5,0.0
MD-VF,100,6,0.2,0.2,uniform,CHI_1.0e-5,1,1000,0.5,341,325,0.748,1.172162575,120,0,0.0
MD-VF,100,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,296,325,0.74,1.172808796,120,3,0.0
MD-VF,100,6,0.2,0.2,uniform,CHI_1.0e-5,1,2000,0.5,653,688,0.604,1.492069376,120,0,0.0
MD-VF,100,6,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,610,677,0.598,1.4928257649999999,120,2,0.0
MD-VF,100,8,0.0,0.2,uniform,CHI_1.0e-5,1,200,0.5,78,106,0.57,0.862968572,120,0,0.0
MD-VF,100,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,45,89,0.59,0.863422763,120,6,0.0
MD-VF,100,8,0.0,0.2,uniform,CHI_1.0e-5,1,1000,0.5,391,441,0.574,1.256937999,120,0,0.0
MD-VF,100,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,337,438,0.586,1.257877631,120,4,0.0
MD-VF,100,8,0.0,0.2,uniform,CHI_1.0e-5,1,2000,0.5,860,801,0.615,1.272169282,120,0,0.0
MD-VF,100,8,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,769,735,0.639,1.273867876,120,4,0.0
MD-VF,100,8,0.2,0.2,uniform,CHI_1.0e-5,1,200,0.5,81,119,0.22,1.058994778,120,0,0.0
MD-VF,100,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,56,111,0.24,1.059305591,120,3,0.0
MD-VF,100,8,0.2,0.2,uniform,CHI_1.0e-5,1,1000,0.5,370,412,0.494,1.004168687,120,0,0.0
MD-VF,100,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,328,394,0.516,1.00501314,120,5,0.0
MD-VF,100,8,0.2,0.2,uniform,CHI_1.0e-5,1,2000,0.5,830,810,0.592,1.245236366,120,0,0.0
MD-VF,100,8,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,743,767,0.615,1.246645578,120,3,0.0
MD-VF,100,10,0.0,0.2,uniform,CHI_1.0e-5,1,200,0.5,101,105,0.41,1.06005108,120,0,0.0
MD-VF,100,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,77,100,0.46,1.06046158,120,4,0.0
MD-VF,100,10,0.0,0.2,uniform,CHI_1.0e-5,1,1000,0.5,522,512,0.438,1.151378921,120,0,0.0
MD-VF,100,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,470,501,0.442,1.153513013,120,4,0.0
MD-VF,100,10,0.0,0.2,uniform,CHI_1.0e-5,1,2000,0.5,926,972,0.432,1.133869055,120,0,0.0
MD-VF,100,10,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,858,942,0.443,1.136327065,120,5,0.0
MD-VF,100,10,0.2,0.2,uniform,CHI_1.0e-5,1,200,0.5,82,117,0.32,0.896679799,120,0,0.0
MD-VF,100,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,57,121,0.35,0.8970698810000001,120,4,0.0
MD-VF,100,10,0.2,0.2,uniform,CHI_1.0e-5,1,1000,0.5,467,495,0.352,1.193066124,120,0,0.0
MD-VF,100,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,430,494,0.38,1.194298254,120,3,0.0
MD-VF,100,10,0.2,0.2,uniform,CHI_1.0e-5,1,2000,0.5,805,836,0.487,1.024819742,120,0,0.0
MD-VF,100,10,0.2,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,805,836,0.487,1.025958879,120,1,0.0
MD-VF,100,2,0.0,0.2,frequency,CHI_1.0e-5,1,200,0.5,49,54,0.48,6.306325469,120,0,0.0
MD-VF,100,2,0.0,0.2,frequency,CHI_1.0e-5,1,1000,0.5,238,226,0.566,0.816847454,129,0,0.0
MD-VF,100,2,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,421,415,0.613,1.053404726,128,0,0.0
MD-VF,100,2,0.2,0.2,frequency,CHI_1.0e-5,1,200,0.5,54,55,0.48,1.058686209,126,0,0.0
MD-VF,100,2,0.2,0.2,frequency,CHI_1.0e-5,1,1000,0.5,204,196,0.644,0.862031034,131,0,0.0
MD-VF,100,2,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,380,379,0.643,0.783687832,137,0,0.0
MD-VF,100,4,0.0,0.2,frequency,CHI_1.0e-5,1,200,0.5,92,104,0.21,0.970551817,129,0,0.0
MD-VF,100,4,0.0,0.2,frequency,CHI_1.0e-5,1,1000,0.5,523,526,0.226,1.156019493,140,0,0.0
MD-VF,100,4,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,1035,981,0.26,1.233909184,139,0,0.0
MD-VF,100,4,0.2,0.2,frequency,CHI_1.0e-5,1,200,0.5,97,127,0.13,1.111001694,135,0,0.0
MD-VF,100,4,0.2,0.2,frequency,CHI_1.0e-5,1,1000,0.5,528,507,0.222,1.112627854,143,0,0.0
MD-VF,100,4,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,942,973,0.3,1.270803921,143,0,0.0
MD-VF,100,6,0.0,0.2,frequency,CHI_1.0e-5,1,200,0.5,123,136,0.3,1.070251718,139,0,0.0
MD-VF,100,6,0.0,0.2,frequency,CHI_1.0e-5,1,1000,0.5,617,651,0.152,1.411039827,136,0,0.0
MD-VF,100,6,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,1144,1166,0.186,1.289863783,152,0,0.0
MD-VF,100,6,0.2,0.2,frequency,CHI_1.0e-5,1,200,0.5,117,130,0.17,1.40961199,140,0,0.0
MD-VF,100,6,0.2,0.2,frequency,CHI_1.0e-5,1,1000,0.5,653,611,0.18,1.775399348,163,0,0.0
MD-VF,100,6,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,1234,1290,0.156,1.866153524,157,0,0.0
MD-VF,100,8,0.0,0.2,frequency,CHI_1.0e-5,1,200,0.5,145,158,0.07,1.236772064,125,0,0.0
MD-VF,100,8,0.0,0.2,frequency,CHI_1.0e-5,1,1000,0.5,691,730,0.078,1.23744205,174,0,0.0
MD-VF,100,8,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,1385,1276,0.153,1.574267999,140,0,0.0
MD-VF,100,8,0.2,0.2,frequency,CHI_1.0e-5,1,200,0.5,151,150,0.1,1.274335794,136,0,0.0
MD-VF,100,8,0.2,0.2,frequency,CHI_1.0e-5,1,1000,0.5,631,665,0.134,1.711800665,150,0,0.0
MD-VF,100,8,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,1475,1384,0.124,1.57842831,161,0,0.0
MD-VF,100,10,0.0,0.2,frequency,CHI_1.0e-5,1,200,0.5,156,160,0.07,1.457450819,146,0,0.0
MD-VF,100,10,0.0,0.2,frequency,CHI_1.0e-5,1,1000,0.5,768,740,0.084,1.710438922,145,0,0.0
MD-VF,100,10,0.0,0.2,frequency,CHI_1.0e-5,1,2000,0.5,1388,1455,0.102,1.609091491,140,0,0.0
MD-VF,100,10,0.2,0.2,frequency,CHI_1.0e-5,1,200,0.5,131,159,0.05,1.555096699,130,0,0.0
MD-VF,100,10,0.2,0.2,frequency,CHI_1.0e-5,1,1000,0.5,730,761,0.112,1.629090344,158,0,0.0
MD-VF,100,10,0.2,0.2,frequency,CHI_1.0e-5,1,2000,0.5,1486,1505,0.109,1.583822606,152,0,0.0
MD-VF,100,2,0.0,0.2,random,CHI_1.0e-5,1,200,0.5,2,19,1.1,5.527761234,132,0,0.0
MD-VF,100,2,0.0,0.2,random,CHI_1.0e-5,1,1000,0.5,49,78,1.096,0.866184824,132,0,0.0
MD-VF,100,2,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,137,160,1.122,1.036083264,131,0,0.0
MD-VF,100,2,0.2,0.2,random,CHI_1.0e-5,1,200,0.5,8,17,1.02,1.002201768,132,0,0.0
MD-VF,100,2,0.2,0.2,random,CHI_1.0e-5,1,1000,0.5,36,50,1.15,0.998442579,130,0,0.0
MD-VF,100,2,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,84,103,1.227,0.877927934,133,0,0.0
MD-VF,100,4,0.0,0.2,random,CHI_1.0e-5,1,200,0.5,29,49,0.97,1.10454716,139,0,0.0
MD-VF,100,4,0.0,0.2,random,CHI_1.0e-5,1,1000,0.5,223,245,0.842,1.201891815,139,0,0.0
MD-VF,100,4,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,503,490,0.802,1.155928843,140,0,0.0
MD-VF,100,4,0.2,0.2,random,CHI_1.0e-5,1,200,0.5,28,62,0.62,1.078005268,132,0,0.0
MD-VF,100,4,0.2,0.2,random,CHI_1.0e-5,1,1000,0.5,215,230,0.996,1.066580494,142,0,0.0
MD-VF,100,4,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,351,410,0.857,1.079627209,143,0,0.0
MD-VF,100,6,0.0,0.2,random,CHI_1.0e-5,1,200,0.5,40,75,0.71,1.24479038,142,0,0.0
MD-VF,100,6,0.0,0.2,random,CHI_1.0e-5,1,1000,0.5,296,331,0.812,1.332600635,150,0,0.0
MD-VF,100,6,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,715,723,0.701,1.214761138,139,0,0.0
MD-VF,100,6,0.2,0.2,random,CHI_1.0e-5,1,200,0.5,35,68,0.99,1.261094694,142,0,0.0
MD-VF,100,6,0.2,0.2,random,CHI_1.0e-5,1,1000,0.5,344,330,0.758,1.323937489,147,0,0.0
MD-VF,100,6,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,631,727,0.59,1.516570102,133,0,0.0
MD-VF,100,8,0.0,0.2,random,CHI_1.0e-5,1,200,0.5,83,104,0.37,1.902396238,142,0,0.0
MD-VF,100,8,0.0,0.2,random,CHI_1.0e-5,1,1000,0.5,315,367,0.932,1.218042861,168,0,0.0
MD-VF,100,8,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,828,800,0.475,1.471229397,147,0,0.0
MD-VF,100,8,0.2,0.2,random,CHI_1.0e-5,1,200,0.5,74,105,0.34,1.520843565,133,0,0.0
MD-VF,100,8,0.2,0.2,random,CHI_1.0e-5,1,1000,0.5,323,387,0.634,1.270231438,141,0,0.0
MD-VF,100,8,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,711,709,0.922,1.612225177,157,0,0.0
MD-VF,100,10,0.0,0.2,random,CHI_1.0e-5,1,200,0.5,71,85,0.55,1.79168592,161,0,0.0
MD-VF,100,10,0.0,0.2,random,CHI_1.0e-5,1,1000,0.5,483,477,0.456,1.636037181,143,0,0.0
MD-VF,100,10,0.0,0.2,random,CHI_1.0e-5,1,2000,0.5,967,980,0.427,1.633353278,147,0,0.0
MD-VF,100,10,0.2,0.2,random,CHI_1.0e-5,1,200,0.5,78,111,0.38,1.502937768,131,0,0.0
MD-VF,100,10,0.2,0.2,random,CHI_1.0e-5,1,1000,0.5,376,432,0.664,1.507077611,175,0,0.0
MD-VF,100,10,0.2,0.2,random,CHI_1.0e-5,1,2000,0.5,736,762,0.654,1.577299854,161,0,0.0
ID-VF,100,2,0.0,0.0,uniform,CHI_1.0e-5,1,200,0.5,27,47,0.53,5.829354053,100,0,0.0
ID-VF,100,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,26,52,0.48,6.075402002000001,100,2,0.0
ID-VF,100,2,0.0,0.0,uniform,CHI_1.0e-5,1,1000,0.5,215,239,0.522,0.910595665,100,0,0.0
ID-VF,100,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,206,239,0.522,0.9107679080000001,100,2,0.0
ID-VF,100,2,0.0,0.0,uniform,CHI_1.0e-5,1,2000,0.5,377,411,0.589,0.865931919,100,0,0.0
ID-VF,100,2,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,377,411,0.589,0.866172289,100,1,0.0
ID-VF,100,2,0.2,0.0,uniform,CHI_1.0e-5,1,200,0.5,23,45,0.55,0.852753557,100,0,0.0
ID-VF,100,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,23,45,0.55,0.85282987,100,1,0.0
ID-VF,100,2,0.2,0.0,uniform,CHI_1.0e-5,1,1000,0.5,158,182,0.636,0.933884356,100,0,0.0
ID-VF,100,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,157,190,0.62,0.934091424,100,2,0.0
ID-VF,100,2,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,315,358,0.642,0.940127023,100,0,0.0
ID-VF,100,2,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,311,346,0.654,0.940373515,100,2,0.0
ID-VF,100,4,0.0,0.0,uniform,CHI_1.0e-5,1,200,0.5,71,84,0.32,1.047968111,100,0,0.0
ID-VF,100,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,59,81,0.34,1.04808546,100,2,0.0
ID-VF,100,4,0.0,0.0,uniform,CHI_1.0e-5,1,1000,0.5,399,411,0.346,0.917616059,100,0,0.0
ID-VF,100,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,373,414,0.346,0.9179025959999999,100,3,0.0
ID-VF,100,4,0.0,0.0,uniform,CHI_1.0e-5,1,2000,0.5,831,852,0.318,1.218972134,100,0,0.0
ID-VF,100,4,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,754,850,0.32,1.2194526460000001,100,5,0.0
ID-VF,100,4,0.2,0.0,uniform,CHI_1.0e-5,1,200,0.5,53,89,0.29,1.129363577,100,0,0.0
ID-VF,100,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,49,90,0.27,1.1294882709999998,100,2,0.0
ID-VF,100,4,0.2,0.0,uniform,CHI_1.0e-5,1,1000,0.5,375,382,0.406,1.108769488,100,0,0.0
ID-VF,100,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,350,400,0.356,1.109129784,100,2,0.0
ID-VF,100,4,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,710,770,0.379,1.221499884,100,0,0.0
ID-VF,100,4,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,687,799,0.364,1.221933046,100,3,0.0
ID-VF,100,6,0.0,0.0,uniform,CHI_1.0e-5,1,200,0.5,81,93,0.26,1.301813872,100,0,0.0
ID-VF,100,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,71,98,0.27,1.302020559,100,2,0.0
ID-VF,100,6,0.0,0.0,uniform,CHI_1.0e-5,1,1000,0.5,480,524,0.214,1.422871424,100,0,0.0
ID-VF,100,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,443,523,0.216,1.423333661,100,4,0.0
ID-VF,100,6,0.0,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1011,1062,0.242,1.369512844,100,0,0.0
ID-VF,100,6,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,940,1085,0.236,1.370277108,100,10,0.0
ID-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5,1,200,0.5,73,105,0.25,1.388719982,100,0,0.0
ID-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,56,108,0.23,1.388917643,100,4,0.0
ID-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5,1,1000,0.5,442,488,0.25,1.24016751,100,0,0.0
ID-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,403,503,0.236,1.2405693329999998,100,3,0.0
ID-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,913,912,0.306,1.37633624,100,0,0.0
ID-VF,100,6,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,863,910,0.311,1.3770675110000001,100,7,0.0
ID-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5,1,200,0.5,92,119,0.17,1.417644112,100,0,0.0
ID-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,78,115,0.21,1.418174427,100,2,0.0
ID-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5,1,1000,0.5,524,551,0.222,1.563957184,100,0,0.0
ID-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,480,556,0.242,1.564464005,100,4,0.0
ID-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1084,1093,0.237,1.539360599,100,0,0.0
ID-VF,100,8,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,1023,1097,0.233,1.539944655,100,3,0.0
ID-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5,1,200,0.5,102,126,0.21,1.449960262,100,0,0.0
ID-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,78,129,0.23,1.450282276,100,7,0.0
ID-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5,1,1000,0.5,550,572,0.214,1.595115452,100,0,0.0
ID-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,512,602,0.176,1.595715947,100,6,0.0
ID-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1052,1099,0.205,1.78434845,100,0,0.0
ID-VF,100,8,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,988,1112,0.208,1.785054785,100,6,0.0
ID-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5,1,200,0.5,135,136,0.17,1.750495979,100,0,0.0
ID-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,111,139,0.17,1.750906349,100,6,0.0
ID-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5,1,1000,0.5,574,679,0.132,1.471286804,100,0,0.0
ID-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,522,686,0.13,1.471917927,100,6,0.0
ID-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1280,1266,0.168,1.382390794,100,0,0.0
ID-VF,100,10,0.0,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,1223,1285,0.168,1.383030464,100,3,0.0
ID-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5,1,200,0.5,95,128,0.19,1.576154196,100,0,0.0
ID-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,200,0.5,82,125,0.22,1.576432549,100,3,0.0
ID-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5,1,1000,0.5,589,635,0.15,1.809828982,100,0,0.0
ID-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,1000,0.5,535,631,0.142,1.8103713000000001,100,4,0.0
ID-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5,1,2000,0.5,1163,1198,0.18,1.557896258,100,0,0.0
ID-VF,100,10,0.2,0.0,uniform,CHI_1.0e-5_LS,1,2000,0.5,1106,1235,0.175,1.558449105,100,3,0.0
ID-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5,1,200,0.5,5,16,1.02,1.337662938,120,0,0.0
ID-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,200,0.5,0,18,1.0,1.3378104450000001,120,3,0.0
ID-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5,1,1000,0.5,68,91,1.05,1.336308328,120,0,0.0
ID-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,1000,0.5,41,84,1.064,1.336667802,120,4,0.0
ID-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5,1,2000,0.5,152,157,1.087,1.638264378,120,0,0.0
ID-VF,100,2,0.0,0.2,uniform,CHI_1.0e-5_LS,1,2000,0.5,120,183,1.061,1.6390217779999998,120,3,0.0
ID-VF,100,2,0.2,0.2,uniform,CHI_1.0e-5,1,200,0.5,1,17,1.1,1.31943716,120,0,0.0
